,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
380,Ford,Fiesta,2021,4.1,Hybrid,Semi-Automatic,268526,5,5
381,Hyundai,Tucson,2007,2.2,Petrol,Semi-Automatic,34949,2,4
382,BMW,3 Series,2011,2.8,Hybrid,Manual,178509,4,4
383,Kia,Rio,2003,1.1,Diesel,Semi-Automatic,168932,4,4
384,Volkswagen,Golf,2012,3.2,Petrol,Semi-Automatic,239063,4,1
385,Honda,Accord,2004,2.9,Petrol,Automatic,274598,3,1
386,Honda,Civic,2020,4.6,Electric,Manual,213924,2,1
387,BMW,X5,2000,3.4,Petrol,Automatic,56709,4,4
388,Hyundai,Tucson,2011,3.2,Electric,Manual,139866,5,3
389,BMW,5 Series,2022,1.5,Electric,Semi-Automatic,109408,4,3
390,Audi,A3,2021,3.5,Hybrid,Automatic,259125,2,3
391,BMW,3 Series,2011,3.5,Diesel,Manual,206623,4,1
392,Kia,Optima,2016,3.6,Electric,Semi-Automatic,104867,3,2
393,Audi,Q5,2023,4.9,Hybrid,Automatic,160297,2,5
394,Audi,Q5,2004,1.9,Hybrid,Manual,152740,5,5
395,BMW,3 Series,2011,3.3,Petrol,Automatic,98060,3,2
396,Volkswagen,Tiguan,2005,1.9,Hybrid,Automatic,195977,4,1
397,Toyota,Corolla,2019,2.7,Diesel,Automatic,259113,4,5
398,Chevrolet,Impala,2010,2.7,Hybrid,Automatic,892,2,3
399,Kia,Optima,2001,4.9,Petrol,Manual,110844,3,1
400,Volkswagen,Passat,2016,4.4,Hybrid,Semi-Automatic,234156,4,2
401,Volkswagen,Passat,2019,3.5,Petrol,Automatic,241961,3,1
402,Honda,Accord,2020,3.7,Hybrid,Semi-Automatic,193168,4,4
403,Audi,Q5,2023,4.6,Petrol,Semi-Automatic,133898,5,1
404,Kia,Optima,2002,1.0,Diesel,Automatic,62764,3,5
405,Kia,Optima,2021,4.9,Hybrid,Manual,7865,5,2
406,Toyota,Corolla,2022,2.8,Diesel,Semi-Automatic,216048,4,1
407,Audi,Q5,2008,1.7,Petrol,Semi-Automatic,199728,2,1
408,Kia,Optima,2011,2.1,Diesel,Semi-Automatic,81075,2,2
409,Chevrolet,Malibu,2005,3.6,Diesel,Automatic,80842,5,2
410,Ford,Fiesta,2006,2.2,Electric,Automatic,222273,2,4
411,Kia,Optima,2021,2.2,Hybrid,Automatic,205621,5,1
412,Toyota,Camry,2009,4.3,Hybrid,Semi-Automatic,118688,4,1
413,Toyota,Corolla,2014,3.8,Hybrid,Semi-Automatic,99337,3,4
414,Kia,Rio,2015,3.7,Diesel,Semi-Automatic,181782,5,5
415,Toyota,RAV4,2020,2.6,Petrol,Automatic,148675,2,2
416,Toyota,RAV4,2005,4.0,Petrol,Semi-Automatic,21571,4,4
417,Toyota,Corolla,2000,3.9,Electric,Manual,272522,5,1
418,Audi,A4,2013,1.1,Hybrid,Semi-Automatic,236848,2,1
419,Chevrolet,Malibu,2006,3.1,Hybrid,Manual,185491,2,4
420,Mercedes,C-Class,2009,2.7,Diesel,Manual,190357,4,5
421,Hyundai,Tucson,2011,2.1,Hybrid,Automatic,208405,5,5
422,Toyota,Corolla,2009,3.1,Electric,Automatic,202524,2,5
423,BMW,5 Series,2013,3.2,Petrol,Automatic,278860,4,4
424,BMW,3 Series,2005,4.2,Hybrid,Automatic,17264,5,3
425,Mercedes,GLA,2011,2.0,Diesel,Automatic,171458,4,1
426,Toyota,Corolla,2017,1.6,Electric,Semi-Automatic,46400,3,3
427,Volkswagen,Passat,2019,2.5,Electric,Manual,145875,2,3
428,Chevrolet,Equinox,2010,2.3,Diesel,Automatic,220489,4,1
429,Volkswagen,Golf,2018,2.2,Diesel,Manual,103942,3,1
430,Ford,Focus,2003,2.2,Electric,Automatic,71321,3,1
431,Volkswagen,Golf,2002,3.1,Hybrid,Semi-Automatic,80423,3,3
432,Mercedes,E-Class,2010,1.2,Hybrid,Semi-Automatic,123384,3,5
433,BMW,5 Series,2011,2.9,Hybrid,Automatic,9200,2,3
434,Volkswagen,Passat,2007,4.7,Petrol,Manual,181983,4,3
435,Toyota,Camry,2007,4.9,Hybrid,Manual,23217,2,4
436,Chevrolet,Equinox,2019,3.9,Diesel,Manual,39103,4,4
437,Audi,A3,2014,1.2,Electric,Semi-Automatic,109357,4,1
438,Kia,Rio,2009,2.4,Diesel,Manual,13969,4,2
439,BMW,3 Series,2001,1.2,Electric,Semi-Automatic,39712,4,3
440,Kia,Sportage,2020,2.7,Diesel,Automatic,87168,5,3
441,Honda,CR-V,2007,3.3,Diesel,Manual,208574,4,3
442,BMW,5 Series,2011,4.6,Electric,Manual,152438,3,5
443,Toyota,RAV4,2009,3.8,Hybrid,Semi-Automatic,60690,3,3
444,Chevrolet,Malibu,2000,1.3,Petrol,Manual,53443,2,2
445,BMW,3 Series,2017,1.4,Electric,Manual,3410,4,1
446,Kia,Sportage,2003,4.4,Electric,Automatic,173173,4,1
447,Toyota,Camry,2005,1.7,Hybrid,Manual,200007,4,5
448,Ford,Explorer,2020,4.9,Diesel,Semi-Automatic,274959,4,2
449,Volkswagen,Golf,2022,2.1,Electric,Manual,65641,3,3
450,Audi,Q5,2000,2.8,Diesel,Semi-Automatic,43964,2,5
451,Chevrolet,Impala,2011,1.7,Petrol,Manual,205613,5,5
452,Toyota,Corolla,2017,2.2,Diesel,Automatic,101345,4,2
453,Toyota,RAV4,2005,4.2,Electric,Semi-Automatic,122621,3,4
454,Mercedes,GLA,2008,4.6,Diesel,Automatic,132257,3,3
455,Ford,Explorer,2013,2.8,Hybrid,Manual,140316,4,5
456,Audi,A4,2008,2.2,Diesel,Automatic,100395,3,5
457,Chevrolet,Equinox,2005,2.5,Diesel,Semi-Automatic,77298,4,5
458,Toyota,Corolla,2010,3.9,Hybrid,Automatic,199971,2,4
459,Volkswagen,Passat,2007,3.8,Petrol,Manual,231294,3,5
460,Honda,Civic,2001,1.5,Hybrid,Semi-Automatic,212006,4,2
461,Honda,Accord,2002,1.5,Hybrid,Automatic,75593,2,3
462,Toyota,RAV4,2011,4.7,Electric,Manual,35398,5,5
463,Kia,Rio,2004,3.6,Electric,Automatic,249866,3,5
464,BMW,5 Series,2022,2.9,Hybrid,Automatic,258061,3,4
465,Ford,Explorer,2001,2.2,Petrol,Manual,18630,3,5
466,Audi,A3,2023,3.7,Diesel,Manual,282010,3,5
467,Volkswagen,Passat,2018,1.4,Hybrid,Automatic,253482,4,1
468,Hyundai,Elantra,2004,2.3,Diesel,Automatic,68714,4,4
469,Volkswagen,Tiguan,2016,4.4,Diesel,Automatic,149333,3,3
470,Toyota,Camry,2014,2.5,Petrol,Semi-Automatic,168763,3,3
471,Toyota,Corolla,2012,2.1,Diesel,Semi-Automatic,155049,5,3
472,Audi,A4,2005,1.4,Electric,Semi-Automatic,257620,3,3
473,Ford,Explorer,2014,1.3,Diesel,Automatic,136281,3,1
474,BMW,3 Series,2019,1.6,Hybrid,Manual,297914,3,3
475,Toyota,Camry,2003,2.9,Petrol,Manual,235296,4,2
476,Honda,Civic,2007,3.8,Petrol,Manual,183634,4,3
477,Kia,Optima,2012,2.7,Petrol,Semi-Automatic,281578,5,4
478,Hyundai,Elantra,2003,3.6,Hybrid,Automatic,249838,4,3
479,Hyundai,Sonata,2007,4.5,Electric,Semi-Automatic,77159,4,1
480,BMW,X5,2002,3.2,Petrol,Semi-Automatic,191991,2,5
481,Ford,Fiesta,2019,2.2,Petrol,Manual,56754,4,1
482,Chevrolet,Equinox,2022,3.1,Hybrid,Semi-Automatic,233710,4,4
483,Toyota,Corolla,2012,3.7,Diesel,Semi-Automatic,235589,5,1
484,Ford,Fiesta,2007,1.7,Petrol,Manual,72721,4,5
485,Audi,Q5,2014,2.5,Diesel,Manual,222808,4,1
486,Honda,CR-V,2011,4.8,Petrol,Automatic,120113,3,3
487,Honda,CR-V,2003,3.2,Diesel,Semi-Automatic,107935,2,1
488,Audi,A3,2003,3.4,Hybrid,Semi-Automatic,266526,4,3
489,Kia,Sportage,2008,3.9,Electric,Semi-Automatic,137257,4,4
490,Chevrolet,Malibu,2005,1.4,Electric,Automatic,70538,4,3
491,Mercedes,E-Class,2015,4.7,Diesel,Automatic,221990,3,3
492,Toyota,Corolla,2017,2.6,Hybrid,Manual,50056,5,3
493,BMW,3 Series,2005,3.7,Petrol,Manual,51258,2,4
494,Audi,A4,2022,4.0,Electric,Semi-Automatic,146172,2,4
495,Audi,Q5,2001,3.7,Hybrid,Semi-Automatic,287848,4,2
496,Toyota,RAV4,2013,3.1,Petrol,Semi-Automatic,193684,2,5
497,Chevrolet,Equinox,2013,1.3,Hybrid,Manual,120114,4,2
498,Mercedes,GLA,2010,4.5,Diesel,Automatic,141286,4,1
499,Audi,A3,2007,3.7,Electric,Automatic,34075,3,1
500,Audi,A4,2020,4.0,Electric,Automatic,85954,5,1
501,Honda,Civic,2008,4.5,Hybrid,Automatic,140691,3,1
502,Chevrolet,Equinox,2013,2.3,Petrol,Semi-Automatic,239847,5,3
503,Kia,Rio,2016,3.5,Hybrid,Manual,147604,4,3
504,Chevrolet,Equinox,2002,3.9,Diesel,Automatic,204351,5,3
505,Ford,Explorer,2021,4.2,Diesel,Automatic,282353,5,4
506,Ford,Focus,2019,1.1,Petrol,Semi-Automatic,255997,4,1
507,Toyota,RAV4,2017,1.4,Petrol,Manual,250784,5,3
508,Kia,Optima,2023,2.3,Diesel,Manual,30624,4,5
509,BMW,3 Series,2001,4.5,Diesel,Manual,92101,5,4
510,Kia,Sportage,2010,2.5,Diesel,Semi-Automatic,22296,4,3
511,Toyota,Camry,2012,4.1,Hybrid,Automatic,97971,5,1
512,Kia,Rio,2011,1.8,Hybrid,Semi-Automatic,12703,4,2
513,Toyota,Corolla,2014,1.7,Electric,Automatic,124805,3,3
514,Honda,CR-V,2004,4.6,Diesel,Manual,154124,3,4
515,Hyundai,Sonata,2016,3.4,Hybrid,Semi-Automatic,65234,5,5
516,Hyundai,Tucson,2012,2.5,Diesel,Manual,62339,4,4
517,BMW,3 Series,2011,4.0,Diesel,Semi-Automatic,203506,5,5
518,Toyota,RAV4,2015,2.1,Petrol,Manual,100862,2,5
519,Audi,A3,2009,3.4,Hybrid,Semi-Automatic,125102,2,4
520,Hyundai,Tucson,2010,1.9,Hybrid,Manual,43830,4,1
521,Volkswagen,Tiguan,2015,1.9,Hybrid,Manual,163910,5,5
522,Ford,Focus,2009,1.2,Hybrid,Automatic,114668,2,4
523,Hyundai,Elantra,2006,4.5,Diesel,Manual,292614,4,2
524,Ford,Explorer,2013,3.8,Hybrid,Automatic,31485,5,5
525,Honda,Civic,2006,4.0,Petrol,Semi-Automatic,268070,4,4
526,Volkswagen,Tiguan,2006,1.7,Petrol,Automatic,251096,4,4
527,Toyota,RAV4,2017,2.5,Diesel,Semi-Automatic,144055,2,5
528,Volkswagen,Tiguan,2012,4.1,Electric,Manual,133687,5,3
529,Chevrolet,Malibu,2019,1.2,Hybrid,Automatic,217110,4,1
530,BMW,5 Series,2017,1.2,Electric,Manual,251813,5,2
531,Honda,Accord,2015,4.6,Diesel,Semi-Automatic,90142,2,1
532,Volkswagen,Golf,2011,1.8,Hybrid,Manual,274097,5,4
533,Honda,Accord,2007,4.1,Electric,Automatic,210029,3,2
534,Volkswagen,Tiguan,2012,2.0,Electric,Semi-Automatic,180769,4,1
535,BMW,3 Series,2000,2.5,Diesel,Automatic,289639,5,5
536,Toyota,Camry,2003,3.6,Electric,Automatic,228376,5,1
537,Mercedes,GLA,2009,4.6,Electric,Automatic,251532,4,4
538,Volkswagen,Passat,2005,3.9,Electric,Automatic,108417,5,5
539,Kia,Sportage,2010,1.3,Diesel,Automatic,92151,3,5
540,Mercedes,GLA,2005,3.5,Hybrid,Manual,254719,4,4
541,Honda,Civic,2017,3.7,Diesel,Manual,195388,5,1
542,Mercedes,C-Class,2000,2.6,Hybrid,Automatic,115173,2,4
543,Hyundai,Tucson,2014,1.4,Petrol,Manual,100553,2,3
544,Ford,Fiesta,2023,3.3,Hybrid,Manual,131367,2,1
545,Kia,Optima,2004,2.7,Petrol,Manual,64560,5,2
546,Volkswagen,Passat,2007,4.4,Electric,Semi-Automatic,5568,2,3
547,Ford,Focus,2003,3.7,Diesel,Manual,107718,5,1
548,Kia,Rio,2007,3.2,Hybrid,Manual,204192,3,2
549,Mercedes,E-Class,2018,2.2,Electric,Manual,68474,3,1
550,Volkswagen,Passat,2019,1.3,Diesel,Manual,260581,3,1
551,Hyundai,Sonata,2012,1.9,Hybrid,Automatic,2929,2,3
552,Ford,Focus,2018,4.0,Electric,Manual,6098,4,5
553,Volkswagen,Tiguan,2022,4.4,Diesel,Manual,9320,3,1
554,Chevrolet,Impala,2011,2.5,Hybrid,Automatic,99892,3,3
555,BMW,X5,2021,3.4,Diesel,Automatic,249377,4,1
556,Volkswagen,Tiguan,2000,2.2,Electric,Semi-Automatic,237559,4,5
557,Chevrolet,Impala,2015,1.3,Diesel,Automatic,282191,2,4
558,Audi,Q5,2006,2.6,Hybrid,Semi-Automatic,111820,4,4
559,Volkswagen,Golf,2009,2.8,Hybrid,Manual,238049,2,2
560,Hyundai,Sonata,2001,3.3,Diesel,Automatic,19717,5,2
561,Mercedes,GLA,2012,4.9,Petrol,Semi-Automatic,166952,2,1
562,Honda,Civic,2002,2.3,Hybrid,Semi-Automatic,50161,2,3
563,Toyota,Corolla,2018,1.8,Electric,Automatic,108315,5,3
564,Hyundai,Tucson,2006,3.3,Petrol,Manual,24121,5,2
565,Hyundai,Sonata,2021,4.3,Hybrid,Semi-Automatic,217885,3,5
566,Audi,A4,2019,3.1,Petrol,Manual,53753,5,4
567,Chevrolet,Impala,2021,1.2,Petrol,Semi-Automatic,71340,3,4
568,Ford,Explorer,2004,1.1,Hybrid,Automatic,105901,4,2
569,Mercedes,C-Class,2020,1.6,Petrol,Automatic,258410,3,1
570,Honda,Civic,2023,4.6,Diesel,Manual,72025,5,2
571,Ford,Fiesta,2015,1.2,Electric,Manual,178698,5,3
572,Volkswagen,Tiguan,2009,4.1,Petrol,Automatic,267861,3,5
573,Hyundai,Tucson,2000,2.7,Petrol,Automatic,38496,2,3
574,Volkswagen,Tiguan,2022,4.4,Hybrid,Manual,97612,4,4
575,BMW,3 Series,2023,4.2,Diesel,Manual,44358,4,2
576,Audi,A4,2017,2.7,Electric,Automatic,172248,3,2
577,Toyota,Camry,2014,1.4,Hybrid,Semi-Automatic,236449,3,4
578,Mercedes,C-Class,2006,1.1,Petrol,Automatic,82363,5,4
579,BMW,5 Series,2015,4.9,Diesel,Manual,28128,2,4
580,Kia,Rio,2019,2.8,Electric,Semi-Automatic,240312,5,3
581,Chevrolet,Equinox,2017,1.8,Petrol,Semi-Automatic,96482,5,5
582,BMW,5 Series,2007,3.8,Electric,Semi-Automatic,44190,2,3
583,Ford,Fiesta,2018,1.6,Diesel,Manual,47344,4,5
584,Hyundai,Tucson,2020,4.2,Hybrid,Semi-Automatic,136634,2,5
585,Kia,Optima,2013,1.8,Diesel,Semi-Automatic,36507,4,5
586,Volkswagen,Tiguan,2020,1.5,Electric,Manual,287278,3,3
587,Toyota,Corolla,2002,2.2,Diesel,Automatic,118575,2,1
588,Honda,CR-V,2012,2.6,Diesel,Manual,109482,2,1
589,Chevrolet,Equinox,2003,4.7,Electric,Manual,20152,2,1
590,Volkswagen,Golf,2003,2.4,Petrol,Automatic,145921,5,2
591,Honda,Accord,2012,4.5,Electric,Automatic,176770,4,5
592,Chevrolet,Malibu,2014,1.8,Diesel,Semi-Automatic,121799,2,4
593,Audi,A4,2009,1.8,Petrol,Manual,70727,4,2
594,Volkswagen,Golf,2007,1.4,Hybrid,Manual,247895,4,4
595,Ford,Focus,2006,4.5,Petrol,Semi-Automatic,126157,5,3
596,Audi,Q5,2020,2.1,Petrol,Manual,32116,5,2
597,Volkswagen,Passat,2008,3.1,Petrol,Manual,261959,4,2
598,BMW,5 Series,2004,1.3,Diesel,Manual,19392,2,2
599,Ford,Explorer,2023,4.6,Electric,Semi-Automatic,58921,2,3
600,Mercedes,C-Class,2004,4.0,Diesel,Manual,191859,3,5
601,Ford,Focus,2016,2.0,Diesel,Manual,246034,2,5
602,Honda,CR-V,2003,4.1,Diesel,Manual,275857,2,4
603,Toyota,Corolla,2007,4.7,Diesel,Semi-Automatic,211715,2,4
604,Toyota,Corolla,2007,3.4,Hybrid,Manual,38951,2,4
605,Honda,Accord,2021,4.0,Electric,Manual,294376,4,3
606,Kia,Optima,2017,4.6,Diesel,Manual,197307,3,1
607,Mercedes,C-Class,2023,1.3,Diesel,Manual,229158,4,5
608,Audi,A3,2009,4.0,Diesel,Manual,106254,3,1
609,Kia,Optima,2018,3.4,Diesel,Semi-Automatic,158515,3,2
610,Mercedes,E-Class,2022,3.4,Diesel,Automatic,112807,2,4
611,Hyundai,Elantra,2000,2.5,Electric,Semi-Automatic,232662,4,1
612,Toyota,RAV4,2011,4.1,Petrol,Automatic,266197,2,4
613,Kia,Rio,2009,2.9,Hybrid,Automatic,174884,4,5
614,Kia,Optima,2009,1.4,Hybrid,Automatic,72678,3,2
615,Chevrolet,Malibu,2018,4.0,Petrol,Manual,117757,2,3
616,Mercedes,GLA,2015,2.6,Diesel,Automatic,187667,2,1
617,Audi,A3,2014,3.0,Hybrid,Automatic,113665,2,1
618,BMW,5 Series,2010,2.9,Hybrid,Manual,12730,4,5
619,Audi,A4,2005,4.1,Hybrid,Manual,101857,4,3
620,Mercedes,C-Class,2021,3.9,Electric,Automatic,9279,4,2
621,Ford,Focus,2009,2.3,Hybrid,Semi-Automatic,106773,3,1
622,Chevrolet,Equinox,2017,2.0,Petrol,Semi-Automatic,52900,3,2
623,Hyundai,Elantra,2015,4.6,Diesel,Automatic,172957,2,5
624,Hyundai,Sonata,2020,3.6,Electric,Semi-Automatic,221974,2,4
625,Mercedes,GLA,2004,1.4,Petrol,Semi-Automatic,135482,4,2
626,Toyota,Camry,2016,2.6,Petrol,Semi-Automatic,246185,3,5
627,Mercedes,GLA,2012,4.1,Diesel,Semi-Automatic,253679,3,1
628,Kia,Rio,2003,4.1,Hybrid,Manual,209373,3,3
629,Ford,Focus,2001,4.7,Electric,Automatic,106379,2,5
630,Toyota,Camry,2023,1.5,Diesel,Automatic,14232,5,1
631,Chevrolet,Equinox,2016,5.0,Diesel,Manual,241016,2,3
632,Kia,Optima,2017,2.0,Petrol,Automatic,107656,2,5
633,Mercedes,C-Class,2001,1.4,Petrol,Automatic,141763,5,1
634,Hyundai,Sonata,2012,2.2,Hybrid,Manual,262490,5,2
635,Kia,Rio,2013,4.0,Electric,Manual,254181,5,4
636,Chevrolet,Equinox,2020,2.4,Petrol,Manual,194984,4,3
637,Audi,A4,2020,4.7,Petrol,Automatic,128780,2,5
638,Toyota,Corolla,2002,1.5,Electric,Automatic,82043,5,1
639,BMW,5 Series,2021,2.4,Electric,Manual,70665,5,2
640,Kia,Rio,2016,1.9,Electric,Manual,195310,4,3
641,Honda,Civic,2011,4.0,Hybrid,Automatic,136864,3,1
642,Volkswagen,Tiguan,2013,4.4,Hybrid,Semi-Automatic,88847,4,5
643,Audi,Q5,2012,4.8,Diesel,Manual,162020,2,4
644,Chevrolet,Equinox,2011,3.2,Electric,Semi-Automatic,170508,2,3
645,Hyundai,Elantra,2005,4.3,Electric,Semi-Automatic,130852,4,4
646,Audi,Q5,2000,1.4,Hybrid,Manual,125634,5,5
647,Volkswagen,Passat,2005,3.0,Hybrid,Semi-Automatic,131461,3,5
648,Toyota,Corolla,2007,1.7,Electric,Manual,194896,3,1
649,Kia,Optima,2014,4.8,Hybrid,Semi-Automatic,150222,3,5
650,Audi,A3,2006,1.9,Diesel,Semi-Automatic,80059,4,4
651,BMW,5 Series,2007,3.5,Hybrid,Semi-Automatic,67972,2,1
652,BMW,5 Series,2020,2.3,Diesel,Manual,297675,4,5
653,Kia,Optima,2000,4.8,Petrol,Automatic,19096,4,5
654,Chevrolet,Impala,2015,4.9,Hybrid,Semi-Automatic,124760,5,2
655,Mercedes,GLA,2018,1.3,Electric,Semi-Automatic,268121,5,3
656,Honda,Civic,2018,4.0,Electric,Manual,94058,5,3
657,Audi,A3,2014,4.1,Electric,Semi-Automatic,72306,4,3
658,Hyundai,Sonata,2010,2.5,Electric,Automatic,55812,3,5
659,Hyundai,Tucson,2006,3.6,Petrol,Semi-Automatic,263199,4,4
660,Volkswagen,Golf,2022,4.6,Petrol,Automatic,28189,3,2
661,Volkswagen,Passat,2004,3.1,Electric,Manual,182422,5,3
662,Toyota,RAV4,2015,3.2,Hybrid,Semi-Automatic,6543,5,2
663,Chevrolet,Malibu,2005,1.6,Petrol,Automatic,281145,5,3
664,Kia,Rio,2009,3.6,Diesel,Automatic,111221,2,2
665,Hyundai,Elantra,2009,1.3,Hybrid,Automatic,133051,5,3
666,Ford,Fiesta,2012,4.0,Electric,Semi-Automatic,148355,4,1
667,Honda,CR-V,2009,1.5,Electric,Manual,116199,4,2
668,Hyundai,Sonata,2018,3.7,Electric,Semi-Automatic,84324,3,1
669,Mercedes,GLA,2012,4.1,Hybrid,Automatic,154322,2,5
670,Toyota,Camry,2006,2.5,Diesel,Semi-Automatic,247781,5,4
671,Volkswagen,Tiguan,2007,4.3,Electric,Semi-Automatic,74484,4,5
672,Hyundai,Elantra,2009,2.0,Diesel,Manual,143597,3,3
673,Audi,Q5,2019,1.2,Petrol,Manual,30990,5,4
674,Honda,Accord,2021,4.2,Petrol,Automatic,68962,3,3
675,Volkswagen,Passat,2016,4.8,Electric,Automatic,36943,5,1
676,Honda,Accord,2000,1.2,Electric,Manual,7576,2,4
677,Hyundai,Tucson,2015,2.5,Diesel,Semi-Automatic,292957,2,5
678,Ford,Fiesta,2012,1.6,Hybrid,Manual,113465,2,4
679,Honda,CR-V,2007,4.8,Diesel,Semi-Automatic,116717,4,2
680,Chevrolet,Malibu,2003,4.4,Diesel,Manual,244924,4,4
681,Ford,Explorer,2003,1.1,Hybrid,Semi-Automatic,195097,2,5
682,Volkswagen,Passat,2001,3.4,Electric,Manual,268824,3,2
683,Mercedes,C-Class,2018,3.1,Diesel,Semi-Automatic,238454,4,5
684,Toyota,Corolla,2003,3.7,Hybrid,Manual,233396,4,3
685,Honda,Civic,2016,1.0,Diesel,Manual,160384,2,4
686,Toyota,RAV4,2007,2.1,Hybrid,Manual,271466,5,1
687,Honda,CR-V,2017,3.2,Hybrid,Automatic,93604,4,5
688,Kia,Sportage,2017,2.7,Electric,Semi-Automatic,254486,5,5
689,Audi,A4,2013,2.0,Petrol,Automatic,25189,4,1
690,Honda,Accord,2019,1.4,Hybrid,Manual,37958,4,4
691,Kia,Optima,2013,3.0,Hybrid,Manual,254347,2,2
692,Hyundai,Elantra,2014,3.4,Electric,Manual,227371,4,5
693,Kia,Sportage,2023,1.7,Petrol,Semi-Automatic,52144,4,1
694,Chevrolet,Equinox,2012,1.4,Diesel,Semi-Automatic,128584,3,5
695,Ford,Explorer,2002,4.8,Petrol,Semi-Automatic,175627,5,3
696,Ford,Fiesta,2018,2.0,Petrol,Manual,5196,4,3
697,Mercedes,E-Class,2008,2.4,Diesel,Manual,297184,5,3
698,Audi,Q5,2018,3.4,Electric,Automatic,214385,2,1
699,Honda,CR-V,2020,3.3,Diesel,Manual,32374,5,3
700,Honda,Civic,2019,2.5,Hybrid,Manual,131432,4,5
701,Hyundai,Sonata,2012,4.5,Diesel,Semi-Automatic,18262,4,4
702,Ford,Focus,2017,3.9,Petrol,Manual,246848,3,4
703,BMW,3 Series,2010,1.6,Hybrid,Manual,218426,4,3
704,Honda,Civic,2008,2.5,Diesel,Automatic,48695,2,1
705,Chevrolet,Malibu,2014,4.6,Diesel,Semi-Automatic,122463,4,5
706,Kia,Optima,2011,4.4,Petrol,Manual,137287,2,3
707,Audi,A3,2013,4.9,Petrol,Manual,41433,5,4
708,Volkswagen,Passat,2023,3.1,Diesel,Manual,241457,4,5
709,Chevrolet,Equinox,2006,4.7,Electric,Manual,49929,3,2
710,Hyundai,Sonata,2020,2.4,Electric,Automatic,30068,3,1
711,Audi,A3,2007,2.5,Electric,Automatic,80739,4,2
712,Volkswagen,Passat,2020,3.9,Electric,Automatic,115410,2,2
713,Mercedes,GLA,2006,3.5,Electric,Semi-Automatic,25049,4,5
714,BMW,3 Series,2004,3.0,Electric,Semi-Automatic,140269,4,1
715,Honda,Accord,2000,1.4,Diesel,Automatic,69339,5,4
716,Mercedes,C-Class,2013,3.8,Diesel,Semi-Automatic,286873,5,1
717,Honda,Civic,2018,2.8,Hybrid,Manual,76512,5,4
718,Toyota,RAV4,2014,4.0,Electric,Semi-Automatic,216123,2,4
719,BMW,3 Series,2016,2.8,Hybrid,Semi-Automatic,236994,2,4
720,Audi,Q5,2014,4.4,Petrol,Automatic,97537,4,3
721,Toyota,RAV4,2006,1.2,Electric,Semi-Automatic,169281,5,2
722,Hyundai,Sonata,2007,2.7,Petrol,Automatic,29157,2,2
723,Kia,Rio,2020,4.7,Diesel,Semi-Automatic,136360,4,1
724,Kia,Sportage,2015,3.2,Hybrid,Semi-Automatic,113979,5,3
725,Hyundai,Tucson,2018,4.2,Petrol,Semi-Automatic,256480,5,5
726,Hyundai,Elantra,2015,4.7,Diesel,Automatic,79643,4,4
727,Volkswagen,Passat,2017,1.6,Petrol,Semi-Automatic,175432,5,3
728,Volkswagen,Tiguan,2013,1.3,Petrol,Manual,228030,5,2
729,Audi,Q5,2012,1.1,Diesel,Manual,229045,3,4
730,Volkswagen,Passat,2022,3.5,Diesel,Automatic,185444,2,5
731,Audi,A3,2003,1.6,Petrol,Automatic,17382,4,4
732,Honda,CR-V,2012,4.9,Electric,Manual,4608,3,2
733,Mercedes,GLA,2008,2.0,Electric,Automatic,288434,2,4
734,Mercedes,C-Class,2004,3.9,Petrol,Semi-Automatic,206087,4,3
735,Hyundai,Sonata,2011,2.7,Petrol,Semi-Automatic,261861,2,5
736,Honda,Accord,2012,4.5,Hybrid,Semi-Automatic,231368,3,5
737,Volkswagen,Tiguan,2019,2.7,Electric,Manual,81786,2,2
738,Kia,Sportage,2011,2.7,Electric,Manual,21260,4,5
739,Kia,Optima,2015,3.4,Electric,Manual,68256,4,2
740,Volkswagen,Golf,2014,2.4,Electric,Automatic,192340,2,3
741,Ford,Explorer,2002,2.8,Electric,Manual,262734,5,3
742,Honda,Civic,2002,2.2,Diesel,Automatic,224180,5,2
743,Hyundai,Elantra,2023,4.3,Petrol,Semi-Automatic,49540,4,2
744,Honda,Accord,2020,2.9,Petrol,Semi-Automatic,125825,3,5
745,Volkswagen,Golf,2013,2.8,Diesel,Semi-Automatic,91312,4,2
746,Kia,Rio,2012,4.3,Diesel,Semi-Automatic,255979,3,4
747,Volkswagen,Passat,2023,1.9,Diesel,Automatic,206886,5,2
748,Kia,Rio,2007,4.7,Electric,Automatic,164933,3,4
749,Audi,A4,2007,4.8,Electric,Manual,62057,4,3
750,Toyota,Camry,2000,2.4,Diesel,Automatic,12614,3,3
751,Audi,Q5,2018,3.7,Electric,Semi-Automatic,219694,3,1
752,BMW,X5,2008,2.3,Hybrid,Manual,20373,4,2
753,Ford,Focus,2009,1.8,Petrol,Automatic,67606,2,1
754,Toyota,RAV4,2016,1.8,Hybrid,Semi-Automatic,7976,2,2
755,Mercedes,GLA,2022,3.8,Diesel,Manual,191466,3,2
756,BMW,X5,2002,2.9,Electric,Automatic,92826,2,1
757,Chevrolet,Impala,2021,3.7,Diesel,Automatic,132045,3,2
758,Mercedes,C-Class,2022,3.7,Electric,Manual,197471,3,1
759,Audi,A4,2008,3.6,Hybrid,Manual,228784,4,2
760,BMW,5 Series,2015,2.0,Diesel,Manual,46948,3,3
761,Chevrolet,Equinox,2016,3.9,Hybrid,Manual,72828,3,1
